fight_id,fight_date,a_fighter_name,b_fighter_name,a_odds,b_odds,chosen_side,chosen_prob,chosen_odds,edge,bet_placed
a850ba762f3c5334,2021-04-17,Jacob Malkoun,Abdul Razak Alhassan,3.5,1.333333,b,0.5333,1.3333,-0.2167,0
f2c82f027201ba21,2021-04-17,Andrei Arlovski,Chase Sherman,1.769231,2.1,a,0.5806,1.7692,0.0154,0
f2c82f027201ba21,2021-04-17,Chase Sherman,Andrei Arlovski,1.769231,2.1,b,0.5873,2.1,0.1111,1
f67aa0b16e16a9ea,2021-04-17,Robert Whittaker,Kelvin Gastelum,3.05,1.408163,a,0.8125,3.05,0.4846,1
f67aa0b16e16a9ea,2021-04-17,Kelvin Gastelum,Robert Whittaker,3.05,1.408163,b,0.8182,1.4082,0.108,1
fdfe4e7cb2d0b665,2021-04-17,Alexandr Romanov,Juan Espino,1.625,2.4,a,1.0,1.625,0.3846,1
fdfe4e7cb2d0b665,2021-04-17,Juan Espino,Alexandr Romanov,1.625,2.4,b,1.0,2.4,0.5833,1
00bbcd4a6d647fdf,2021-04-24,Anthony Smith,Jimmy Crute,1.4,3.1,b,0.8,3.1,0.4774,1
00bbcd4a6d647fdf,2021-04-24,Jimmy Crute,Anthony Smith,1.4,3.1,a,0.7273,1.4,0.013,0
1820fed0fbcf6294,2021-04-24,Uriah Hall,Chris Weidman,1.625,2.4,b,0.6875,2.4,0.2708,1
1820fed0fbcf6294,2021-04-24,Chris Weidman,Uriah Hall,1.625,2.4,a,0.6667,1.625,0.0513,1
34d2632fd26e7078,2021-04-24,Valentina Shevchenko,Jessica Andrade,1.222222,4.6,a,0.8182,1.2222,-0.0,0
34d2632fd26e7078,2021-04-24,Jessica Andrade,Valentina Shevchenko,1.222222,4.6,b,0.8261,4.6,0.6087,1
512af32553d9bd70,2021-04-24,Alex Oliveira,Randy Brown,2.05,1.8,a,0.6111,2.05,0.1233,1
512af32553d9bd70,2021-04-24,Randy Brown,Alex Oliveira,2.05,1.8,a,0.619,2.05,0.1312,1
6a5eb525331fa1fc,2021-04-24,Kamaru Usman,Jorge Masvidal,3.6,1.3125,a,1.0,3.6,0.7222,1
6a5eb525331fa1fc,2021-04-24,Jorge Masvidal,Kamaru Usman,3.6,1.3125,b,1.0,1.3125,0.2381,1
6d8da45352344964,2021-04-24,Zhang Weili,Rose Namajunas,1.5,2.7,a,1.0,1.5,0.3333,1
6d8da45352344964,2021-04-24,Rose Namajunas,Zhang Weili,1.5,2.7,b,0.9091,2.7,0.5387,1
c5dfce1eaa2dc169,2021-04-24,Dwight Grant,Stefan Sekulic,2.55,1.571429,a,0.5,2.55,0.1078,1
c5dfce1eaa2dc169,2021-04-24,Stefan Sekulic,Dwight Grant,2.55,1.571429,b,0.5556,1.5714,-0.0808,0
f5dd0a24a7dba53c,2021-04-24,Karl Roberson,Brendan Allen,1.740741,2.15,b,0.75,2.15,0.2849,1
f5dd0a24a7dba53c,2021-04-24,Brendan Allen,Karl Roberson,1.740741,2.15,a,0.7778,1.7407,0.2033,1
26202a4bd36d3fd2,2021-05-01,Merab Dvalishvili,Cody Stamann,3.45,1.344828,a,0.7143,3.45,0.4244,1
26202a4bd36d3fd2,2021-05-01,Cody Stamann,Merab Dvalishvili,3.45,1.344828,b,0.7333,1.3448,-0.0103,0
2ef09c8fe29251ac,2021-05-01,Poliana Botelho,Luana Carolina,3.05,1.408163,a,0.6,3.05,0.2721,1
2ef09c8fe29251ac,2021-05-01,Luana Carolina,Poliana Botelho,3.05,1.408163,a,0.6,3.05,0.2721,1
2f82e8079ba354f4,2021-05-01,Giga Chikadze,Cub Swanson,1.454545,2.8,a,1.0,1.4545,0.3125,1
2f82e8079ba354f4,2021-05-01,Cub Swanson,Giga Chikadze,1.454545,2.8,b,1.0,2.8,0.6429,1
394802bb096b403e,2021-05-01,Dominick Reyes,Jiri Prochazka,2.0,1.833333,b,1.0,1.8333,0.4545,1
394802bb096b403e,2021-05-01,Jiri Prochazka,Dominick Reyes,2.0,1.833333,a,1.0,2.0,0.5,1
3d790112d2e6d851,2021-05-01,Luke Sanders,Felipe Colares,1.787402,2.07,a,0.4286,1.7874,-0.1309,0
3d790112d2e6d851,2021-05-01,Felipe Colares,Luke Sanders,1.787402,2.07,a,0.4286,1.7874,-0.1309,0
78dc032441394331,2021-05-01,Andreas Michailidis,KB Bhullar,1.526316,2.65,a,0.5,1.5263,-0.1552,0
78dc032441394331,2021-05-01,KB Bhullar,Andreas Michailidis,1.526316,2.65,b,0.3333,2.65,-0.044,0
d6b5a6ad27a730ae,2021-05-01,Loma Lookboonmee,Sam Hughes,1.238095,4.35,a,0.6667,1.2381,-0.141,0
d6b5a6ad27a730ae,2021-05-01,Sam Hughes,Loma Lookboonmee,1.238095,4.35,b,0.7143,4.35,0.4844,1
d72f9b3ac742a9e3,2021-05-01,Kai Kamaka,TJ Brown,2.42,1.617284,a,0.5,2.42,0.0868,1
d72f9b3ac742a9e3,2021-05-01,TJ Brown,Kai Kamaka,2.42,1.617284,b,0.4,1.6173,-0.2183,0
ffd8e8575a551875,2021-05-01,Sean Strickland,Krzysztof Jotko,1.408163,3.05,a,0.75,1.4082,0.0399,1
ffd8e8575a551875,2021-05-01,Krzysztof Jotko,Sean Strickland,1.408163,3.05,b,0.76,3.05,0.4321,1
00fbeda449926c13,2021-05-08,Phil Hawes,Kyle Daukaus,2.32,1.657895,a,1.0,2.32,0.569,1
00fbeda449926c13,2021-05-08,Kyle Daukaus,Phil Hawes,2.32,1.657895,b,1.0,1.6579,0.3968,1
178c4926223dca0c,2021-05-08,Neil Magny,Geoff Neal,2.55,1.5,b,0.8333,1.5,0.1667,1
178c4926223dca0c,2021-05-08,Geoff Neal,Neil Magny,2.55,1.5,a,0.7692,2.55,0.3771,1
295a0bf12a7373c0,2021-05-08,Diego Ferreira,Gregor Gillespie,1.704225,2.22,b,0.8571,2.22,0.4067,1
295a0bf12a7373c0,2021-05-08,Gregor Gillespie,Diego Ferreira,1.704225,2.22,a,0.8667,1.7042,0.2799,1
3f71ac21472f994c,2021-05-08,Maurice Greene,Marcos Rogerio de Lima,2.57,1.564972,a,0.5714,2.57,0.1823,1
3f71ac21472f994c,2021-05-08,Marcos Rogerio de Lima,Maurice Greene,2.57,1.564972,a,0.5652,2.57,0.1761,1
4ffbadfb86284af5,2021-05-08,Ludovit Klein,Michael Trizano,1.4,3.1,a,1.0,1.4,0.2857,1
4ffbadfb86284af5,2021-05-08,Michael Trizano,Ludovit Klein,1.4,3.1,a,0.7143,1.4,0.0,0
8a95f0e3f9111f0c,2021-05-08,JunYong Park,Tafon Nchukwi,2.35,1.645161,b,1.0,1.6452,0.3922,1
8a95f0e3f9111f0c,2021-05-08,Tafon Nchukwi,JunYong Park,2.35,1.645161,b,0.7143,1.6452,0.1064,1
b948102c6205af63,2021-05-08,Marina Rodriguez,Michelle Waterson-Gomez,1.425532,2.95,a,0.75,1.4255,0.0485,1
b948102c6205af63,2021-05-08,Michelle Waterson-Gomez,Marina Rodriguez,1.425532,2.95,b,0.7778,2.95,0.4388,1
db2c805201a3116e,2021-05-08,Donald Cerrone,Alex Morono,1.666667,2.3,a,0.6571,1.6667,0.0571,1
db2c805201a3116e,2021-05-08,Alex Morono,Donald Cerrone,1.666667,2.3,a,0.6522,1.6667,0.0522,1
2b894d87ad9aae05,2021-05-15,Andrea Lee,Antonina Shevchenko,2.0,1.833333,b,0.6,1.8333,0.0545,1
2b894d87ad9aae05,2021-05-15,Antonina Shevchenko,Andrea Lee,2.0,1.833333,a,0.5455,2.0,0.0455,1
5573d46130d6b967,2021-05-15,Jordan Wright,Jamie Pickett,1.892857,1.925926,a,0.5,1.8929,-0.0283,0
5573d46130d6b967,2021-05-15,Jamie Pickett,Jordan Wright,1.892857,1.925926,b,0.6,1.9259,0.0808,1
6655a8da2655f2d0,2021-05-15,Shane Burgos,Edson Barboza,2.27,1.680272,a,0.75,2.27,0.3095,1
6655a8da2655f2d0,2021-05-15,Edson Barboza,Shane Burgos,2.27,1.680272,b,0.7059,1.6803,0.1107,1
8cb4e3f056a84b0d,2021-05-15,Katlyn Cerminara,Viviane Araujo,2.07,1.787402,b,0.8,1.7874,0.2405,1
8cb4e3f056a84b0d,2021-05-15,Viviane Araujo,Katlyn Cerminara,2.07,1.787402,a,0.7273,2.07,0.2442,1
be2e28ba3bdeb400,2021-05-15,Lando Vannata,Mike Grundy,1.8,2.05,b,0.5,2.05,0.0122,0
be2e28ba3bdeb400,2021-05-15,Mike Grundy,Lando Vannata,1.8,2.05,b,0.4118,2.05,-0.076,0
bfd672cac0726a9a,2021-05-15,Gina Mazany,Priscila Cachoeira,1.425532,2.95,a,0.3333,1.4255,-0.3682,0
bfd672cac0726a9a,2021-05-15,Priscila Cachoeira,Gina Mazany,1.425532,2.95,a,0.3333,1.4255,-0.3682,0
ca22bafab913aae7,2021-05-15,Jacare Souza,Andre Muniz,1.854701,1.970874,b,1.0,1.9709,0.4926,1
ca22bafab913aae7,2021-05-15,Andre Muniz,Jacare Souza,1.854701,1.970874,a,1.0,1.8547,0.4608,1
cfbaeb80b5ff7c00,2021-05-15,Tony Ferguson,Beneil Dariush,1.680272,2.27,a,0.8333,1.6803,0.2382,1
cfbaeb80b5ff7c00,2021-05-15,Beneil Dariush,Tony Ferguson,1.680272,2.27,b,0.8108,2.27,0.3703,1
de332779baa1b103,2021-05-15,Christos Giagos,Sean Soriano,2.85,1.444444,a,0.5,2.85,0.1491,1
de332779baa1b103,2021-05-15,Sean Soriano,Christos Giagos,2.85,1.444444,b,0.5294,1.4444,-0.1629,0
fef29aa73bd5b907,2021-05-15,Charles Oliveira,Michael Chandler,1.769231,2.1,b,1.0,2.1,0.5238,1
fef29aa73bd5b907,2021-05-15,Michael Chandler,Charles Oliveira,1.769231,2.1,b,0.6981,2.1,0.2219,1
138f719d370e8ba0,2021-05-22,Felicia Spencer,Norma Dumont,1.561798,2.57,a,0.5,1.5618,-0.1403,0
138f719d370e8ba0,2021-05-22,Norma Dumont,Felicia Spencer,1.561798,2.57,a,0.6,1.5618,-0.0403,0
16369fa06392f6a0,2021-05-22,Yan Xiaonan,Carla Esparza,1.729927,2.17,a,1.0,1.7299,0.4219,1
16369fa06392f6a0,2021-05-22,Carla Esparza,Yan Xiaonan,1.729927,2.17,b,0.9231,2.17,0.4622,1
559c0c3d752f327a,2021-05-22,Justin Tafa,Jared Vanderaa,2.57,1.561798,a,0.3333,2.57,-0.0558,0
559c0c3d752f327a,2021-05-22,Jared Vanderaa,Justin Tafa,2.57,1.561798,a,0.3333,2.57,-0.0558,0
7f8340dfe4220c3e,2021-05-22,Jack Hermansson,Edmen Shahbazyan,1.757576,2.12,b,0.8,2.12,0.3283,1
7f8340dfe4220c3e,2021-05-22,Edmen Shahbazyan,Jack Hermansson,1.757576,2.12,a,0.7273,1.7576,0.1583,1
ae0afbff5ba07a34,2021-05-22,Ricardo Ramos,Bill Algeo,2.25,1.689655,a,0.7143,2.25,0.2698,1
ae0afbff5ba07a34,2021-05-22,Bill Algeo,Ricardo Ramos,2.25,1.689655,b,0.7333,1.6897,0.1415,1
b381dc272b32ce03,2021-05-22,Bruno Silva,Victor Rodriguez,1.28169,3.95,a,0.3333,1.2817,-0.4469,0
b381dc272b32ce03,2021-05-22,Victor Rodriguez,Bruno Silva,1.28169,3.95,b,0.4286,3.95,0.1754,1
d16f7ab4e28171ea,2021-05-22,Rob Font,Cody Garbrandt,1.769231,2.1,a,0.7273,1.7692,0.1621,1
d16f7ab4e28171ea,2021-05-22,Cody Garbrandt,Rob Font,1.769231,2.1,b,0.7391,2.1,0.2629,1
e624d85a0d718578,2021-05-22,Court McGee,Claudio Silva,2.05,1.8,b,0.8333,1.8,0.2778,1
e624d85a0d718578,2021-05-22,Claudio Silva,Court McGee,2.05,1.8,a,0.7692,2.05,0.2814,1
0716a38768a34789,2021-06-05,Tanner Boser,Ilir Latifi,1.5,2.6,a,0.6,1.5,-0.0667,0
0716a38768a34789,2021-06-05,Ilir Latifi,Tanner Boser,1.5,2.6,a,0.5556,1.5,-0.1111,0
23b943e9ce495f0b,2021-06-05,Francisco Trinaldo,Muslim Salikhov,1.434783,2.8,b,0.8,2.8,0.4429,1
23b943e9ce495f0b,2021-06-05,Muslim Salikhov,Francisco Trinaldo,1.434783,2.8,a,0.8182,1.4348,0.1212,1
2c0cddd12deb7450,2021-06-05,Jairzinho Rozenstruik,Augusto Sakai,1.847458,1.943396,b,0.8,1.9434,0.2854,1
2c0cddd12deb7450,2021-06-05,Augusto Sakai,Jairzinho Rozenstruik,1.847458,1.943396,b,0.7333,1.9434,0.2188,1
58c5d506181812fa,2021-06-05,Claudio Puelles,Jordan Leavitt,1.465116,2.65,b,1.0,2.65,0.6226,1
58c5d506181812fa,2021-06-05,Jordan Leavitt,Claudio Puelles,1.465116,2.65,b,0.7143,2.65,0.3369,1
5c0e5d850d8e661f,2021-06-05,Santiago Ponzinibbio,Miguel Baeza,2.05,1.746269,b,1.0,1.7463,0.4274,1
5c0e5d850d8e661f,2021-06-05,Miguel Baeza,Santiago Ponzinibbio,2.05,1.746269,a,0.8571,2.05,0.3693,1
73a83b2595416f0a,2021-06-05,Sean Woodson,Youssef Zalal,1.5,2.6,b,0.6,2.6,0.2154,1
73a83b2595416f0a,2021-06-05,Youssef Zalal,Sean Woodson,1.5,2.6,b,0.6,2.6,0.2154,1
bb6438338bb8aebf,2021-06-05,Roman Dolidze,Laureano Staropoli,1.666667,2.2,a,0.6667,1.6667,0.0667,1
bb6438338bb8aebf,2021-06-05,Laureano Staropoli,Roman Dolidze,1.666667,2.2,b,0.7143,2.2,0.2597,1
f187c7ec92f43828,2021-06-05,Walt Harris,Marcin Tybura,2.4,1.564972,b,0.6154,1.565,-0.0236,0
f187c7ec92f43828,2021-06-05,Marcin Tybura,Walt Harris,2.4,1.564972,a,0.6296,2.4,0.213,1
0f51869f98afa6c0,2021-06-12,Deiveson Figueiredo,Brandon Moreno,2.5,1.512821,a,0.9,2.5,0.5,1
0f51869f98afa6c0,2021-06-12,Brandon Moreno,Deiveson Figueiredo,2.5,1.512821,b,0.8571,1.5128,0.1961,1
1b4d5dbf5f663a97,2021-06-12,Carlos Felipe,Jake Collier,2.3,1.606061,a,0.6667,2.3,0.2319,1
1b4d5dbf5f663a97,2021-06-12,Jake Collier,Carlos Felipe,2.3,1.606061,b,0.7143,1.6061,0.0916,1
34d38d77c1d3f00e,2021-06-12,Pannie Kianzad,Alexis Davis,2.87,1.416667,a,0.6,2.87,0.2516,1
34d38d77c1d3f00e,2021-06-12,Alexis Davis,Pannie Kianzad,2.87,1.416667,b,0.6364,1.4167,-0.0695,0
43dfb2c1e5fecac9,2021-06-12,Demian Maia,Belal Muhammad,2.7,1.454545,b,0.75,1.4545,0.0625,1
43dfb2c1e5fecac9,2021-06-12,Belal Muhammad,Demian Maia,2.7,1.454545,a,0.76,2.7,0.3896,1
4560734220b96851,2021-06-12,Paul Craig,Jamahal Hill,1.363636,3.1,b,1.0,3.1,0.6774,1
4560734220b96851,2021-06-12,Jamahal Hill,Paul Craig,1.363636,3.1,a,0.8,1.3636,0.0667,1
6cd44e1b2d093ea4,2021-06-12,Israel Adesanya,Marvin Vettori,1.425532,2.85,a,0.9,1.4255,0.1985,1
6cd44e1b2d093ea4,2021-06-12,Marvin Vettori,Israel Adesanya,1.425532,2.85,b,0.9048,2.85,0.5539,1
7d2051c6bae907cb,2021-06-12,Drew Dober,Brad Riddell,2.2,1.657895,b,1.0,1.6579,0.3968,1
7d2051c6bae907cb,2021-06-12,Brad Riddell,Drew Dober,2.2,1.657895,a,1.0,2.2,0.5455,1
84cde29aebf6c00c,2021-06-12,Chase Hooper,Steven Peterson,1.925926,1.877193,a,0.6667,1.9259,0.1474,1
84cde29aebf6c00c,2021-06-12,Steven Peterson,Chase Hooper,1.925926,1.877193,b,0.5714,1.8772,0.0387,1
9127a6430e46292c,2021-06-12,Eryk Anders,Darren Stewart,2.2,1.666667,a,0.5,2.2,0.0455,1
9127a6430e46292c,2021-06-12,Darren Stewart,Eryk Anders,2.2,1.666667,b,0.5238,1.6667,-0.0762,0
b070b8c2c489d838,2021-06-12,Leon Edwards,Nate Diaz,4.55,1.2,a,0.8333,4.55,0.6136,1
b070b8c2c489d838,2021-06-12,Nate Diaz,Leon Edwards,4.55,1.2,b,0.84,1.2,0.0067,0
d66164d2c770da68,2021-06-12,Movsar Evloev,Hakeem Dawodu,2.88,1.416667,a,1.0,2.88,0.6528,1
d66164d2c770da68,2021-06-12,Hakeem Dawodu,Movsar Evloev,2.88,1.416667,b,1.0,1.4167,0.2941,1
dedb74ee9d84deab,2021-06-12,Fares Ziam,Luigi Vendramini,1.8,2.02,a,0.5,1.8,-0.0556,0
dedb74ee9d84deab,2021-06-12,Luigi Vendramini,Fares Ziam,1.8,2.02,b,0.6,2.02,0.105,1
1e9f081a84e7ec18,2021-06-19,Joaquim Silva,Ricky Glenn,2.05,1.746269,a,0.6667,2.05,0.1789,1
1e9f081a84e7ec18,2021-06-19,Ricky Glenn,Joaquim Silva,2.05,1.746269,b,0.6154,1.7463,0.0427,1
2bdf774dc8b17504,2021-06-19,Matt Brown,Dhiego Lima,2.45,1.537634,a,0.5556,2.45,0.1474,1
2bdf774dc8b17504,2021-06-19,Dhiego Lima,Matt Brown,2.45,1.537634,b,0.5636,1.5376,-0.0867,0
50cae63d530ede7c,2021-06-19,Chan Sung Jung,Dan Ige,1.617284,2.3,b,0.7778,2.3,0.343,1
50cae63d530ede7c,2021-06-19,Dan Ige,Chan Sung Jung,1.617284,2.3,a,0.7368,1.6173,0.1185,1
53ed3f8f653b37b2,2021-06-19,Kanako Murata,Virna Jandiroba,1.719424,2.12,a,1.0,1.7194,0.4184,1
53ed3f8f653b37b2,2021-06-19,Virna Jandiroba,Kanako Murata,1.719424,2.12,b,0.6667,2.12,0.195,1
6fd9a013cea5a403,2021-06-19,Aleksei Oleinik,Serghei Spivac,3.0,1.377358,b,0.6,1.3774,-0.126,0
6fd9a013cea5a403,2021-06-19,Serghei Spivac,Aleksei Oleinik,3.0,1.377358,a,0.6364,3.0,0.303,1
744627aec853874e,2021-06-19,Aleksa Camur,Nicolae Negumereanu,3.0,1.377358,a,0.5,3.0,0.1667,1
744627aec853874e,2021-06-19,Nicolae Negumereanu,Aleksa Camur,3.0,1.377358,b,0.4,1.3774,-0.326,0
87c8e086c29ae543,2021-06-19,Khaos Williams,Matthew Semelsberger,1.617284,2.3,b,1.0,2.3,0.5652,1
87c8e086c29ae543,2021-06-19,Matthew Semelsberger,Khaos Williams,1.617284,2.3,a,0.8,1.6173,0.1817,1
a83ebbf013905949,2021-06-19,Marlon Vera,Davey Grant,2.8,1.434783,a,0.625,2.8,0.2679,1
a83ebbf013905949,2021-06-19,Davey Grant,Marlon Vera,2.8,1.434783,b,0.6364,1.4348,-0.0606,0
d3c0dfa57950aefd,2021-06-19,Julian Erosa,SeungWoo Choi,2.2,1.666667,b,0.5,1.6667,-0.1,0
d3c0dfa57950aefd,2021-06-19,SeungWoo Choi,Julian Erosa,2.2,1.666667,a,0.5556,2.2,0.101,1
d684d8b02ab53031,2021-06-19,Casey O'Neill,Lara Procopio,2.35,1.598802,a,1.0,2.35,0.5745,1
d684d8b02ab53031,2021-06-19,Lara Procopio,Casey O'Neill,2.35,1.598802,b,1.0,1.5988,0.3745,1
e8fd128286788a6d,2021-06-19,Josh Parisian,Roque Martinez,2.2,1.645161,a,0.5,2.2,0.0455,1
e8fd128286788a6d,2021-06-19,Roque Martinez,Josh Parisian,2.2,1.645161,b,0.3333,1.6452,-0.2745,0
086c2a0cae0835c4,2021-06-26,Shavkat Rakhmonov,Michel Prazeres,1.327869,3.35,a,1.0,1.3279,0.2469,1
086c2a0cae0835c4,2021-06-26,Michel Prazeres,Shavkat Rakhmonov,1.327869,3.35,b,1.0,3.35,0.7015,1
0eac7075bf3d7ab7,2021-06-26,Julia Avila,Julija Stoliarenko,1.266667,3.75,a,0.6667,1.2667,-0.1228,0
0eac7075bf3d7ab7,2021-06-26,Julija Stoliarenko,Julia Avila,1.266667,3.75,b,0.7143,3.75,0.4476,1
23c7c6ceee34585f,2021-06-26,Yancy Medeiros,Damir Hadzovic,1.666667,2.2,a,0.4615,1.6667,-0.1385,0
23c7c6ceee34585f,2021-06-26,Damir Hadzovic,Yancy Medeiros,1.666667,2.2,a,0.4667,1.6667,-0.1333,0
4341ebb5a56e6943,2021-06-26,Renato Moicano,Jai Herbert,2.95,1.4,a,0.6,2.95,0.261,1
4341ebb5a56e6943,2021-06-26,Jai Herbert,Renato Moicano,2.95,1.4,b,0.619,1.4,-0.0952,0
5357dab4d331eb18,2021-06-26,Charles Rosa,Justin Jaynes,2.4,1.564972,a,0.4444,2.4,0.0278,0
5357dab4d331eb18,2021-06-26,Justin Jaynes,Charles Rosa,2.4,1.564972,b,0.4737,1.565,-0.1653,0
78afed76d0e9a639,2021-06-26,Ciryl Gane,Alexander Volkov,2.25,1.645161,a,1.0,2.25,0.5556,1
78afed76d0e9a639,2021-06-26,Alexander Volkov,Ciryl Gane,2.25,1.645161,b,1.0,1.6452,0.3922,1
85099c6378ff87c5,2021-06-26,Kennedy Nzechukwu,Danilo Marques,2.1,1.735294,b,1.0,1.7353,0.4237,1
85099c6378ff87c5,2021-06-26,Danilo Marques,Kennedy Nzechukwu,2.1,1.735294,a,0.8,2.1,0.3238,1
c9283da5f4d7aaf4,2021-06-26,Tim Means,Nicolas Dalby,1.699301,2.13,b,0.6,2.13,0.1305,1
c9283da5f4d7aaf4,2021-06-26,Nicolas Dalby,Tim Means,1.699301,2.13,b,0.6,2.13,0.1305,1
ce0fda34122f3d48,2021-06-26,Raoni Barcelos,Timur Valiev,2.8,1.434783,a,1.0,2.8,0.6429,1
ce0fda34122f3d48,2021-06-26,Timur Valiev,Raoni Barcelos,2.8,1.434783,a,1.0,2.8,0.6429,1
d40eae4425092219,2021-06-26,Tanner Boser,Ovince Saint Preux,1.512821,2.53,b,0.5652,2.53,0.17,1
d40eae4425092219,2021-06-26,Ovince Saint Preux,Tanner Boser,1.512821,2.53,a,0.5532,1.5128,-0.1078,0
d988760df61f027c,2021-06-26,Marcin Prachnio,Ike Villanueva,1.444444,2.8,b,0.3333,2.8,-0.0238,0
d988760df61f027c,2021-06-26,Ike Villanueva,Marcin Prachnio,1.444444,2.8,b,0.3333,2.8,-0.0238,0
07468b6347ac5e3d,2021-07-10,Ryan Hall,Ilia Topuria,1.425532,2.85,a,1.0,1.4255,0.2985,1
07468b6347ac5e3d,2021-07-10,Ilia Topuria,Ryan Hall,1.425532,2.85,a,1.0,1.4255,0.2985,1
1aba46988c9b58f9,2021-07-10,Omari Akhmedov,Brad Tavares,1.617284,2.3,a,0.6923,1.6173,0.074,1
1aba46988c9b58f9,2021-07-10,Brad Tavares,Omari Akhmedov,1.617284,2.3,a,0.6923,1.6173,0.074,1
3740c8033e31c90d,2021-07-10,Irene Aldana,Yana Santos,1.869565,1.934579,b,0.6667,1.9346,0.1498,1
3740c8033e31c90d,2021-07-10,Yana Santos,Irene Aldana,1.869565,1.934579,a,0.6154,1.8696,0.0805,1
53b480b44b0b51f1,2021-07-10,Tai Tuivasa,Greg Hardy,2.05,1.769231,a,0.625,2.05,0.1372,1
53b480b44b0b51f1,2021-07-10,Greg Hardy,Tai Tuivasa,2.05,1.769231,b,0.6471,1.7692,0.0818,1
5d5bf07dbfada0e3,2021-07-10,Jennifer Maia,Jessica Eye,1.5,2.62,a,0.5,1.5,-0.1667,0
5d5bf07dbfada0e3,2021-07-10,Jessica Eye,Jennifer Maia,1.5,2.62,b,0.5385,2.62,0.1568,1
7070abfa26c079b8,2021-07-10,Carlos Condit,Max Griffin,1.526316,2.5,a,0.5,1.5263,-0.1552,0
7070abfa26c079b8,2021-07-10,Max Griffin,Carlos Condit,1.526316,2.5,b,0.4865,2.5,0.0865,1
7d0ce28ce8a77eb1,2021-07-10,Dustin Poirier,Conor McGregor,1.775194,2.0,a,0.7917,1.7752,0.2283,1
7d0ce28ce8a77eb1,2021-07-10,Conor McGregor,Dustin Poirier,1.775194,2.0,b,0.7959,2.0,0.2959,1
8245791a3d3403c6,2021-07-10,Gilbert Burns,Stephen Thompson,2.3,1.617284,a,0.75,2.3,0.3152,1
8245791a3d3403c6,2021-07-10,Stephen Thompson,Gilbert Burns,2.3,1.617284,b,0.7576,1.6173,0.1393,1
858feabaf429a963,2021-07-10,Trevin Giles,Dricus Du Plessis,1.847458,1.943396,b,1.0,1.9434,0.4854,1
858feabaf429a963,2021-07-10,Dricus Du Plessis,Trevin Giles,1.847458,1.943396,a,1.0,1.8475,0.4587,1
96bbb6c573dac27a,2021-07-10,Niko Price,Michel Pereira,1.537634,2.5,a,0.6,1.5376,-0.0503,0
96bbb6c573dac27a,2021-07-10,Michel Pereira,Niko Price,1.537634,2.5,a,0.6364,1.5376,-0.014,0
ac0a1d87e9ff4085,2021-07-10,Zhalgas Zhumagulov,Jerome Rivera,1.31746,3.4,a,0.5,1.3175,-0.259,0
ac0a1d87e9ff4085,2021-07-10,Jerome Rivera,Zhalgas Zhumagulov,1.31746,3.4,b,0.2,3.4,-0.0941,0
49876b12d440af40,2021-07-17,Francisco Figueiredo,Malcolm Gordon,1.322581,3.45,a,1.0,1.3226,0.2439,1
49876b12d440af40,2021-07-17,Malcolm Gordon,Francisco Figueiredo,1.322581,3.45,b,0.6667,3.45,0.3768,1
72105dd82d964e7a,2021-07-17,Jeremy Stephens,Mateusz Gamrot,3.2,1.363636,b,0.5,1.3636,-0.2333,0
72105dd82d964e7a,2021-07-17,Mateusz Gamrot,Jeremy Stephens,3.2,1.363636,a,0.6,3.2,0.2875,1
7d4c160dab6eae73,2021-07-17,Islam Makhachev,Thiago Moises,1.111111,7.0,a,0.8889,1.1111,-0.0111,0
7d4c160dab6eae73,2021-07-17,Thiago Moises,Islam Makhachev,1.111111,7.0,b,0.8947,7.0,0.7519,1
813444e109995c97,2021-07-17,Rodolfo Vieira,Dustin Stoltzfus,1.47619,2.75,a,0.6667,1.4762,-0.0108,0
813444e109995c97,2021-07-17,Dustin Stoltzfus,Rodolfo Vieira,1.47619,2.75,b,0.7143,2.75,0.3506,1
93d5452726f5f364,2021-07-17,Khalid Taha,Sergey Morozov,2.2,1.714286,a,0.3333,2.2,-0.1212,0
93d5452726f5f364,2021-07-17,Sergey Morozov,Khalid Taha,2.2,1.714286,a,0.3333,2.2,-0.1212,0
940701effe1d2b6c,2021-07-17,Gabriel Benitez,Billy Quarantillo,1.666667,2.3,b,0.75,2.3,0.3152,1
940701effe1d2b6c,2021-07-17,Billy Quarantillo,Gabriel Benitez,1.666667,2.3,a,0.7778,1.6667,0.1778,1
c5e71fbf22f669f7,2021-07-17,Amanda Lemos,Montserrat Conejo Ruiz,5.35,1.166667,b,1.0,1.1667,0.1429,1
c5e71fbf22f669f7,2021-07-17,Montserrat Conejo Ruiz,Amanda Lemos,5.35,1.166667,b,0.7778,1.1667,-0.0794,0
f0b83b05f3dd9580,2021-07-17,Marion Reneau,Miesha Tate,1.555556,2.55,b,0.5556,2.55,0.1634,1
f0b83b05f3dd9580,2021-07-17,Miesha Tate,Marion Reneau,1.555556,2.55,a,0.5789,1.5556,-0.0639,0
1bde9cb65d31cc76,2021-07-24,Darren Elkins,Darrick Minner,1.645161,2.3,b,0.6667,2.3,0.2319,1
1bde9cb65d31cc76,2021-07-24,Darrick Minner,Darren Elkins,1.645161,2.3,b,0.6596,2.3,0.2248,1
1be65a0d2c1383f6,2021-07-24,Mickey Gall,Jordan Williams,2.5,1.588235,a,0.625,2.5,0.225,1
